	sample_id	locus	sequence_length	mapped_reads	unmapped_reads
19	R0083-SP_S23.rg	ddlA_MLST_Brucella	553	0	0
20	R0083-SP_S23.rg	dnaK_MLST_Brucella	470	0	0
21	R0083-SP_S23.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0083-SP_S23.rg	flaA_MLST_Bartonella	517	0	0
23	R0083-SP_S23.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0083-SP_S23.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0083-SP_S23.rg	fumC_MLST_Brucella	452	0	0
26	R0083-SP_S23.rg	gap_MLST_Brucella	589	0	0
27	R0083-SP_S23.rg	glk_MLST_Brucella	475	0	0
28	R0083-SP_S23.rg	glmU_MLST_Lepto	444	0	0
29	R0083-SP_S23.rg	gltA_MLST_Bartonella	338	0	0
30	R0083-SP_S23.rg	groEL_MLST_Bartonella	442	0	0
31	R0083-SP_S23.rg	gyrB_MLST_Brucella	469	0	0
32	R0083-SP_S23.rg	icdA_MLST_Lepto	557	0	0
33	R0083-SP_S23.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0083-SP_S23.rg	leuA_MLST_Brucella	482	0	0
35	R0083-SP_S23.rg	lipL32_MLST_Lepto	450	0	0
36	R0083-SP_S23.rg	lipL41_MLST_Lepto	493	0	0
37	R0083-SP_S23.rg	mreA_MLST_Lepto	435	0	0
38	R0083-SP_S23.rg	mutL_MLST_Brucella	549	0	0
39	R0083-SP_S23.rg	mviM_1_MLST_Brucella	447	0	0
40	R0083-SP_S23.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0083-SP_S23.rg	omp25_MLST_Brucella	490	0	0
42	R0083-SP_S23.rg	pfkB__MLST_Lepto	432	0	0
43	R0083-SP_S23.rg	pntA_MLST_Lepto	525	0	0
44	R0083-SP_S23.rg	prpE_MLST_Brucella	468	0	0
45	R0083-SP_S23.rg	putA_MLST_Brucella	527	0	0
46	R0083-SP_S23.rg	ribC_MLST_Bartonella	349	0	0
47	R0083-SP_S23.rg	rnpB_MLST_Bartonella	297	0	0
48	R0083-SP_S23.rg	rpoB_MLST_Bartonella	363	0	0
49	R0083-SP_S23.rg	soxA_1_MLST_Brucella	486	0	0
50	R0083-SP_S23.rg	sucA_MLST_Lepto	447	0	0
51	R0083-SP_S23.rg	trpE_MLST_Brucella	486	0	0
52	R0083-SP_S23.rg	*	0	0	6944804
0	R0084-SP_S42.rg	Cox2_MST_Coxiella	356	0	0
1	R0084-SP_S42.rg	Cox5_MST_Coxiella	353	0	0
2	R0084-SP_S42.rg	Cox18_MST_Coxiella	516	0	0
3	R0084-SP_S42.rg	Cox20_MST_Coxiella	585	0	0
4	R0084-SP_S42.rg	Cox22_MST_Coxiella	340	0	0
5	R0084-SP_S42.rg	Cox37_MST_Coxiella	422	0	0
6	R0084-SP_S42.rg	Cox51_MST_Coxiella	634	0	0
7	R0084-SP_S42.rg	Cox56_MST_Coxiella	452	0	0
8	R0084-SP_S42.rg	Cox57_MST_Coxiella	565	0	0
9	R0084-SP_S42.rg	Cox61_MST_Coxiella	569	0	0
10	R0084-SP_S42.rg	acnA_MLST_Brucella	490	0	0
11	R0084-SP_S42.rg	adk_MLST_Lepto	430	0	0
12	R0084-SP_S42.rg	aroA_MLST_Brucella	565	0	0
13	R0084-SP_S42.rg	batR_1_MLST_Bartonella	487	0	0
14	R0084-SP_S42.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0084-SP_S42.rg	caiA_MLST_Brucella	449	0	0
16	R0084-SP_S42.rg	caiB_MLST_Lepto	402	0	0
17	R0084-SP_S42.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0084-SP_S42.rg	csdB_MLST_Brucella	487	0	0
19	R0084-SP_S42.rg	ddlA_MLST_Brucella	553	0	0
20	R0084-SP_S42.rg	dnaK_MLST_Brucella	470	0	0
21	R0084-SP_S42.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0084-SP_S42.rg	flaA_MLST_Bartonella	517	0	0
23	R0084-SP_S42.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0084-SP_S42.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0084-SP_S42.rg	fumC_MLST_Brucella	452	0	0
26	R0084-SP_S42.rg	gap_MLST_Brucella	589	0	0
27	R0084-SP_S42.rg	glk_MLST_Brucella	475	0	0
28	R0084-SP_S42.rg	glmU_MLST_Lepto	444	0	0
29	R0084-SP_S42.rg	gltA_MLST_Bartonella	338	0	0
30	R0084-SP_S42.rg	groEL_MLST_Bartonella	442	0	0
31	R0084-SP_S42.rg	gyrB_MLST_Brucella	469	0	0
32	R0084-SP_S42.rg	icdA_MLST_Lepto	557	0	0
33	R0084-SP_S42.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0084-SP_S42.rg	leuA_MLST_Brucella	482	0	0
35	R0084-SP_S42.rg	lipL32_MLST_Lepto	450	1	1
36	R0084-SP_S42.rg	lipL41_MLST_Lepto	493	0	0
37	R0084-SP_S42.rg	mreA_MLST_Lepto	435	0	0
38	R0084-SP_S42.rg	mutL_MLST_Brucella	549	0	0
39	R0084-SP_S42.rg	mviM_1_MLST_Brucella	447	0	0
40	R0084-SP_S42.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0084-SP_S42.rg	omp25_MLST_Brucella	490	0	0
42	R0084-SP_S42.rg	pfkB__MLST_Lepto	432	0	0
43	R0084-SP_S42.rg	pntA_MLST_Lepto	525	0	0
44	R0084-SP_S42.rg	prpE_MLST_Brucella	468	0	0
45	R0084-SP_S42.rg	putA_MLST_Brucella	527	0	0
46	R0084-SP_S42.rg	ribC_MLST_Bartonella	349	0	0
47	R0084-SP_S42.rg	rnpB_MLST_Bartonella	297	0	0
48	R0084-SP_S42.rg	rpoB_MLST_Bartonella	363	0	0
49	R0084-SP_S42.rg	soxA_1_MLST_Brucella	486	0	0
50	R0084-SP_S42.rg	sucA_MLST_Lepto	447	0	0
51	R0084-SP_S42.rg	trpE_MLST_Brucella	486	0	0
52	R0084-SP_S42.rg	*	0	0	9309620
0	R0088-SP_S43.rg	Cox2_MST_Coxiella	356	0	0
1	R0088-SP_S43.rg	Cox5_MST_Coxiella	353	8	0
2	R0088-SP_S43.rg	Cox18_MST_Coxiella	516	2	0
3	R0088-SP_S43.rg	Cox20_MST_Coxiella	585	0	0
4	R0088-SP_S43.rg	Cox22_MST_Coxiella	340	0	0
5	R0088-SP_S43.rg	Cox37_MST_Coxiella	422	0	0
6	R0088-SP_S43.rg	Cox51_MST_Coxiella	634	0	0
7	R0088-SP_S43.rg	Cox56_MST_Coxiella	452	0	0
8	R0088-SP_S43.rg	Cox57_MST_Coxiella	565	0	0
9	R0088-SP_S43.rg	Cox61_MST_Coxiella	569	0	0
10	R0088-SP_S43.rg	acnA_MLST_Brucella	490	0	0
11	R0088-SP_S43.rg	adk_MLST_Lepto	430	0	0
12	R0088-SP_S43.rg	aroA_MLST_Brucella	565	0	0
13	R0088-SP_S43.rg	batR_1_MLST_Bartonella	487	271	55
14	R0088-SP_S43.rg	bvrR_1_MLST_Bartonella	486	16	0
15	R0088-SP_S43.rg	caiA_MLST_Brucella	449	0	0
16	R0088-SP_S43.rg	caiB_MLST_Lepto	402	0	0
17	R0088-SP_S43.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0088-SP_S43.rg	csdB_MLST_Brucella	487	0	0
19	R0088-SP_S43.rg	ddlA_MLST_Brucella	553	0	0
20	R0088-SP_S43.rg	dnaK_MLST_Brucella	470	0	0
21	R0088-SP_S43.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0088-SP_S43.rg	flaA_MLST_Bartonella	517	0	0
23	R0088-SP_S43.rg	ftsZ_B_1_MLST_Bartonella	497	4	0
24	R0088-SP_S43.rg	ftsZ_H_1_MLST_Bartonella	483	133	101
25	R0088-SP_S43.rg	fumC_MLST_Brucella	452	0	0
26	R0088-SP_S43.rg	gap_MLST_Brucella	589	0	0
27	R0088-SP_S43.rg	glk_MLST_Brucella	475	0	0
28	R0088-SP_S43.rg	glmU_MLST_Lepto	444	0	0
29	R0088-SP_S43.rg	gltA_MLST_Bartonella	338	198	134
30	R0088-SP_S43.rg	groEL_MLST_Bartonella	442	0	0
31	R0088-SP_S43.rg	gyrB_MLST_Brucella	469	0	0
32	R0088-SP_S43.rg	icdA_MLST_Lepto	557	0	0
33	R0088-SP_S43.rg	int_hyp_1_MLST_Brucella	430	83	45
34	R0088-SP_S43.rg	leuA_MLST_Brucella	482	26	0
35	R0088-SP_S43.rg	lipL32_MLST_Lepto	450	0	0
36	R0088-SP_S43.rg	lipL41_MLST_Lepto	493	0	0
37	R0088-SP_S43.rg	mreA_MLST_Lepto	435	0	0
38	R0088-SP_S43.rg	mutL_MLST_Brucella	549	0	0
39	R0088-SP_S43.rg	mviM_1_MLST_Brucella	447	0	0
40	R0088-SP_S43.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0088-SP_S43.rg	omp25_MLST_Brucella	490	0	0
42	R0088-SP_S43.rg	pfkB__MLST_Lepto	432	0	0
43	R0088-SP_S43.rg	pntA_MLST_Lepto	525	2	0
44	R0088-SP_S43.rg	prpE_MLST_Brucella	468	4	0
45	R0088-SP_S43.rg	putA_MLST_Brucella	527	0	0
46	R0088-SP_S43.rg	ribC_MLST_Bartonella	349	0	0
47	R0088-SP_S43.rg	rnpB_MLST_Bartonella	297	205	53
48	R0088-SP_S43.rg	rpoB_MLST_Bartonella	363	167	131
49	R0088-SP_S43.rg	soxA_1_MLST_Brucella	486	0	0
50	R0088-SP_S43.rg	sucA_MLST_Lepto	447	0	0
51	R0088-SP_S43.rg	trpE_MLST_Brucella	486	10	0
52	R0088-SP_S43.rg	*	0	0	7327630
0	R0117-SP_S49.rg	Cox2_MST_Coxiella	356	0	0
1	R0117-SP_S49.rg	Cox5_MST_Coxiella	353	0	0
2	R0117-SP_S49.rg	Cox18_MST_Coxiella	516	0	0
3	R0117-SP_S49.rg	Cox20_MST_Coxiella	585	0	0
4	R0117-SP_S49.rg	Cox22_MST_Coxiella	340	0	0
5	R0117-SP_S49.rg	Cox37_MST_Coxiella	422	0	0
6	R0117-SP_S49.rg	Cox51_MST_Coxiella	634	0	0
7	R0117-SP_S49.rg	Cox56_MST_Coxiella	452	0	0
8	R0117-SP_S49.rg	Cox57_MST_Coxiella	565	0	0
9	R0117-SP_S49.rg	Cox61_MST_Coxiella	569	0	0
10	R0117-SP_S49.rg	acnA_MLST_Brucella	490	0	0
11	R0117-SP_S49.rg	adk_MLST_Lepto	430	0	0
12	R0117-SP_S49.rg	aroA_MLST_Brucella	565	0	0
13	R0117-SP_S49.rg	batR_1_MLST_Bartonella	487	18	16
14	R0117-SP_S49.rg	bvrR_1_MLST_Bartonella	486	0	0
15	R0117-SP_S49.rg	caiA_MLST_Brucella	449	0	0
16	R0117-SP_S49.rg	caiB_MLST_Lepto	402	0	0
17	R0117-SP_S49.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0117-SP_S49.rg	csdB_MLST_Brucella	487	0	0
19	R0117-SP_S49.rg	ddlA_MLST_Brucella	553	0	0
20	R0117-SP_S49.rg	dnaK_MLST_Brucella	470	0	0
21	R0117-SP_S49.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0117-SP_S49.rg	flaA_MLST_Bartonella	517	0	0
23	R0117-SP_S49.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0117-SP_S49.rg	ftsZ_H_1_MLST_Bartonella	483	49	47
25	R0117-SP_S49.rg	fumC_MLST_Brucella	452	0	0
26	R0117-SP_S49.rg	gap_MLST_Brucella	589	0	0
27	R0117-SP_S49.rg	glk_MLST_Brucella	475	0	0
28	R0117-SP_S49.rg	glmU_MLST_Lepto	444	0	0
29	R0117-SP_S49.rg	gltA_MLST_Bartonella	338	50	34
30	R0117-SP_S49.rg	groEL_MLST_Bartonella	442	0	0
31	R0117-SP_S49.rg	gyrB_MLST_Brucella	469	0	0
32	R0117-SP_S49.rg	icdA_MLST_Lepto	557	0	0
33	R0117-SP_S49.rg	int_hyp_1_MLST_Brucella	430	10	10
34	R0117-SP_S49.rg	leuA_MLST_Brucella	482	0	0
35	R0117-SP_S49.rg	lipL32_MLST_Lepto	450	0	0
36	R0117-SP_S49.rg	lipL41_MLST_Lepto	493	0	0
37	R0117-SP_S49.rg	mreA_MLST_Lepto	435	0	0
38	R0117-SP_S49.rg	mutL_MLST_Brucella	549	0	0
39	R0117-SP_S49.rg	mviM_1_MLST_Brucella	447	0	0
40	R0117-SP_S49.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0117-SP_S49.rg	omp25_MLST_Brucella	490	0	0
42	R0117-SP_S49.rg	pfkB__MLST_Lepto	432	0	0
43	R0117-SP_S49.rg	pntA_MLST_Lepto	525	0	0
44	R0117-SP_S49.rg	prpE_MLST_Brucella	468	0	0
45	R0117-SP_S49.rg	putA_MLST_Brucella	527	0	0
46	R0117-SP_S49.rg	ribC_MLST_Bartonella	349	0	0
47	R0117-SP_S49.rg	rnpB_MLST_Bartonella	297	24	4
48	R0117-SP_S49.rg	rpoB_MLST_Bartonella	363	0	0
49	R0117-SP_S49.rg	soxA_1_MLST_Brucella	486	0	0
50	R0117-SP_S49.rg	sucA_MLST_Lepto	447	0	0
51	R0117-SP_S49.rg	trpE_MLST_Brucella	486	0	0
52	R0117-SP_S49.rg	*	0	0	8887548
0	R0141-SP_S26.rg	Cox2_MST_Coxiella	356	0	0
1	R0141-SP_S26.rg	Cox5_MST_Coxiella	353	20	0
2	R0141-SP_S26.rg	Cox18_MST_Coxiella	516	0	0
3	R0141-SP_S26.rg	Cox20_MST_Coxiella	585	0	0
4	R0141-SP_S26.rg	Cox22_MST_Coxiella	340	0	0
5	R0141-SP_S26.rg	Cox37_MST_Coxiella	422	0	0
6	R0141-SP_S26.rg	Cox51_MST_Coxiella	634	0	0
7	R0141-SP_S26.rg	Cox56_MST_Coxiella	452	0	0
8	R0141-SP_S26.rg	Cox57_MST_Coxiella	565	0	0
9	R0141-SP_S26.rg	Cox61_MST_Coxiella	569	0	0
10	R0141-SP_S26.rg	acnA_MLST_Brucella	490	0	0
11	R0141-SP_S26.rg	adk_MLST_Lepto	430	0	0
12	R0141-SP_S26.rg	aroA_MLST_Brucella	565	0	0
13	R0141-SP_S26.rg	batR_1_MLST_Bartonella	487	459	161
14	R0141-SP_S26.rg	bvrR_1_MLST_Bartonella	486	14	2
15	R0141-SP_S26.rg	caiA_MLST_Brucella	449	0	0
16	R0141-SP_S26.rg	caiB_MLST_Lepto	402	10	0
17	R0141-SP_S26.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0141-SP_S26.rg	csdB_MLST_Brucella	487	0	0
19	R0141-SP_S26.rg	ddlA_MLST_Brucella	553	0	0
20	R0141-SP_S26.rg	dnaK_MLST_Brucella	470	0	0
21	R0141-SP_S26.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0141-SP_S26.rg	flaA_MLST_Bartonella	517	0	0
23	R0141-SP_S26.rg	ftsZ_B_1_MLST_Bartonella	497	10	0
24	R0141-SP_S26.rg	ftsZ_H_1_MLST_Bartonella	483	426	286
25	R0141-SP_S26.rg	fumC_MLST_Brucella	452	0	0
26	R0141-SP_S26.rg	gap_MLST_Brucella	589	0	0
27	R0141-SP_S26.rg	glk_MLST_Brucella	475	0	0
28	R0141-SP_S26.rg	glmU_MLST_Lepto	444	0	0
29	R0141-SP_S26.rg	gltA_MLST_Bartonella	338	743	427
30	R0141-SP_S26.rg	groEL_MLST_Bartonella	442	0	0
31	R0141-SP_S26.rg	gyrB_MLST_Brucella	469	0	0
32	R0141-SP_S26.rg	icdA_MLST_Lepto	557	0	0
33	R0141-SP_S26.rg	int_hyp_1_MLST_Brucella	430	154	58
34	R0141-SP_S26.rg	leuA_MLST_Brucella	482	42	0
35	R0141-SP_S26.rg	lipL32_MLST_Lepto	450	0	0
36	R0141-SP_S26.rg	lipL41_MLST_Lepto	493	0	0
37	R0141-SP_S26.rg	mreA_MLST_Lepto	435	0	0
38	R0141-SP_S26.rg	mutL_MLST_Brucella	549	0	0
39	R0141-SP_S26.rg	mviM_1_MLST_Brucella	447	0	0
40	R0141-SP_S26.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0141-SP_S26.rg	omp25_MLST_Brucella	490	0	0
42	R0141-SP_S26.rg	pfkB__MLST_Lepto	432	0	0
43	R0141-SP_S26.rg	pntA_MLST_Lepto	525	0	0
44	R0141-SP_S26.rg	prpE_MLST_Brucella	468	8	0
45	R0141-SP_S26.rg	putA_MLST_Brucella	527	0	0
46	R0141-SP_S26.rg	ribC_MLST_Bartonella	349	4	0
47	R0141-SP_S26.rg	rnpB_MLST_Bartonella	297	180	84
48	R0141-SP_S26.rg	rpoB_MLST_Bartonella	363	225	145
49	R0141-SP_S26.rg	soxA_1_MLST_Brucella	486	0	0
50	R0141-SP_S26.rg	sucA_MLST_Lepto	447	0	0
51	R0141-SP_S26.rg	trpE_MLST_Brucella	486	6	0
52	R0141-SP_S26.rg	*	0	0	5791210
0	R0168-SP_S44.rg	Cox2_MST_Coxiella	356	0	0
1	R0168-SP_S44.rg	Cox5_MST_Coxiella	353	3	3
2	R0168-SP_S44.rg	Cox18_MST_Coxiella	516	0	0
3	R0168-SP_S44.rg	Cox20_MST_Coxiella	585	0	0
4	R0168-SP_S44.rg	Cox22_MST_Coxiella	340	8	8
5	R0168-SP_S44.rg	Cox37_MST_Coxiella	422	25	7
6	R0168-SP_S44.rg	Cox51_MST_Coxiella	634	18	0
7	R0168-SP_S44.rg	Cox56_MST_Coxiella	452	0	0
8	R0168-SP_S44.rg	Cox57_MST_Coxiella	565	8	0
9	R0168-SP_S44.rg	Cox61_MST_Coxiella	569	0	0
10	R0168-SP_S44.rg	acnA_MLST_Brucella	490	0	0
11	R0168-SP_S44.rg	adk_MLST_Lepto	430	0	0
12	R0168-SP_S44.rg	aroA_MLST_Brucella	565	0	0
13	R0168-SP_S44.rg	batR_1_MLST_Bartonella	487	0	0
14	R0168-SP_S44.rg	bvrR_1_MLST_Bartonella	486	5	5
15	R0168-SP_S44.rg	caiA_MLST_Brucella	449	0	0
16	R0168-SP_S44.rg	caiB_MLST_Lepto	402	0	0
17	R0168-SP_S44.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0168-SP_S44.rg	csdB_MLST_Brucella	487	0	0
19	R0168-SP_S44.rg	ddlA_MLST_Brucella	553	0	0
20	R0168-SP_S44.rg	dnaK_MLST_Brucella	470	0	0
21	R0168-SP_S44.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0168-SP_S44.rg	flaA_MLST_Bartonella	517	0	0
23	R0168-SP_S44.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0168-SP_S44.rg	ftsZ_H_1_MLST_Bartonella	483	0	0
25	R0168-SP_S44.rg	fumC_MLST_Brucella	452	0	0
26	R0168-SP_S44.rg	gap_MLST_Brucella	589	0	0
27	R0168-SP_S44.rg	glk_MLST_Brucella	475	0	0
28	R0168-SP_S44.rg	glmU_MLST_Lepto	444	0	0
29	R0168-SP_S44.rg	gltA_MLST_Bartonella	338	0	0
30	R0168-SP_S44.rg	groEL_MLST_Bartonella	442	0	0
31	R0168-SP_S44.rg	gyrB_MLST_Brucella	469	0	0
32	R0168-SP_S44.rg	icdA_MLST_Lepto	557	0	0
33	R0168-SP_S44.rg	int_hyp_1_MLST_Brucella	430	0	0
34	R0168-SP_S44.rg	leuA_MLST_Brucella	482	0	0
35	R0168-SP_S44.rg	lipL32_MLST_Lepto	450	0	0
36	R0168-SP_S44.rg	lipL41_MLST_Lepto	493	0	0
37	R0168-SP_S44.rg	mreA_MLST_Lepto	435	0	0
38	R0168-SP_S44.rg	mutL_MLST_Brucella	549	0	0
39	R0168-SP_S44.rg	mviM_1_MLST_Brucella	447	0	0
40	R0168-SP_S44.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0168-SP_S44.rg	omp25_MLST_Brucella	490	0	0
42	R0168-SP_S44.rg	pfkB__MLST_Lepto	432	0	0
43	R0168-SP_S44.rg	pntA_MLST_Lepto	525	0	0
44	R0168-SP_S44.rg	prpE_MLST_Brucella	468	0	0
45	R0168-SP_S44.rg	putA_MLST_Brucella	527	0	0
46	R0168-SP_S44.rg	ribC_MLST_Bartonella	349	0	0
47	R0168-SP_S44.rg	rnpB_MLST_Bartonella	297	4	0
48	R0168-SP_S44.rg	rpoB_MLST_Bartonella	363	0	0
49	R0168-SP_S44.rg	soxA_1_MLST_Brucella	486	0	0
50	R0168-SP_S44.rg	sucA_MLST_Lepto	447	0	0
51	R0168-SP_S44.rg	trpE_MLST_Brucella	486	0	0
52	R0168-SP_S44.rg	*	0	0	7402124
0	R0185-SP_S56.rg	Cox2_MST_Coxiella	356	0	0
1	R0185-SP_S56.rg	Cox5_MST_Coxiella	353	30	0
2	R0185-SP_S56.rg	Cox18_MST_Coxiella	516	6	0
3	R0185-SP_S56.rg	Cox20_MST_Coxiella	585	0	0
4	R0185-SP_S56.rg	Cox22_MST_Coxiella	340	0	0
5	R0185-SP_S56.rg	Cox37_MST_Coxiella	422	0	0
6	R0185-SP_S56.rg	Cox51_MST_Coxiella	634	0	0
7	R0185-SP_S56.rg	Cox56_MST_Coxiella	452	0	0
8	R0185-SP_S56.rg	Cox57_MST_Coxiella	565	0	0
9	R0185-SP_S56.rg	Cox61_MST_Coxiella	569	0	0
10	R0185-SP_S56.rg	acnA_MLST_Brucella	490	0	0
11	R0185-SP_S56.rg	adk_MLST_Lepto	430	0	0
12	R0185-SP_S56.rg	aroA_MLST_Brucella	565	0	0
13	R0185-SP_S56.rg	batR_1_MLST_Bartonella	487	35	9
14	R0185-SP_S56.rg	bvrR_1_MLST_Bartonella	486	78	30
15	R0185-SP_S56.rg	caiA_MLST_Brucella	449	0	0
16	R0185-SP_S56.rg	caiB_MLST_Lepto	402	0	0
17	R0185-SP_S56.rg	cobQ_1_MLST_Brucella	422	0	0
18	R0185-SP_S56.rg	csdB_MLST_Brucella	487	0	0
19	R0185-SP_S56.rg	ddlA_MLST_Brucella	553	0	0
20	R0185-SP_S56.rg	dnaK_MLST_Brucella	470	0	0
21	R0185-SP_S56.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0185-SP_S56.rg	flaA_MLST_Bartonella	517	20	12
23	R0185-SP_S56.rg	ftsZ_B_1_MLST_Bartonella	497	6	0
24	R0185-SP_S56.rg	ftsZ_H_1_MLST_Bartonella	483	18	0
25	R0185-SP_S56.rg	fumC_MLST_Brucella	452	0	0
26	R0185-SP_S56.rg	gap_MLST_Brucella	589	0	0
27	R0185-SP_S56.rg	glk_MLST_Brucella	475	0	0
28	R0185-SP_S56.rg	glmU_MLST_Lepto	444	0	0
29	R0185-SP_S56.rg	gltA_MLST_Bartonella	338	876	476
30	R0185-SP_S56.rg	groEL_MLST_Bartonella	442	732	200
31	R0185-SP_S56.rg	gyrB_MLST_Brucella	469	0	0
32	R0185-SP_S56.rg	icdA_MLST_Lepto	557	0	0
33	R0185-SP_S56.rg	int_hyp_1_MLST_Brucella	430	27	21
34	R0185-SP_S56.rg	leuA_MLST_Brucella	482	38	0
35	R0185-SP_S56.rg	lipL32_MLST_Lepto	450	0	0
36	R0185-SP_S56.rg	lipL41_MLST_Lepto	493	0	0
37	R0185-SP_S56.rg	mreA_MLST_Lepto	435	0	0
38	R0185-SP_S56.rg	mutL_MLST_Brucella	549	0	0
39	R0185-SP_S56.rg	mviM_1_MLST_Brucella	447	0	0
40	R0185-SP_S56.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0185-SP_S56.rg	omp25_MLST_Brucella	490	0	0
42	R0185-SP_S56.rg	pfkB__MLST_Lepto	432	0	0
43	R0185-SP_S56.rg	pntA_MLST_Lepto	525	2	0
44	R0185-SP_S56.rg	prpE_MLST_Brucella	468	0	0
45	R0185-SP_S56.rg	putA_MLST_Brucella	527	0	0
46	R0185-SP_S56.rg	ribC_MLST_Bartonella	349	209	209
47	R0185-SP_S56.rg	rnpB_MLST_Bartonella	297	180	68
48	R0185-SP_S56.rg	rpoB_MLST_Bartonella	363	241	91
49	R0185-SP_S56.rg	soxA_1_MLST_Brucella	486	0	0
50	R0185-SP_S56.rg	sucA_MLST_Lepto	447	0	0
51	R0185-SP_S56.rg	trpE_MLST_Brucella	486	18	0
52	R0185-SP_S56.rg	*	0	0	6714512
0	R0196-SP_S47.rg	Cox2_MST_Coxiella	356	0	0
1	R0196-SP_S47.rg	Cox5_MST_Coxiella	353	30	0
2	R0196-SP_S47.rg	Cox18_MST_Coxiella	516	2	0
3	R0196-SP_S47.rg	Cox20_MST_Coxiella	585	0	0
4	R0196-SP_S47.rg	Cox22_MST_Coxiella	340	0	0
5	R0196-SP_S47.rg	Cox37_MST_Coxiella	422	0	0
6	R0196-SP_S47.rg	Cox51_MST_Coxiella	634	0	0
7	R0196-SP_S47.rg	Cox56_MST_Coxiella	452	0	0
8	R0196-SP_S47.rg	Cox57_MST_Coxiella	565	0	0
9	R0196-SP_S47.rg	Cox61_MST_Coxiella	569	0	0
10	R0196-SP_S47.rg	acnA_MLST_Brucella	490	0	0
11	R0196-SP_S47.rg	adk_MLST_Lepto	430	0	0
12	R0196-SP_S47.rg	aroA_MLST_Brucella	565	0	0
13	R0196-SP_S47.rg	batR_1_MLST_Bartonella	487	1472	292
14	R0196-SP_S47.rg	bvrR_1_MLST_Bartonella	486	91	19
15	R0196-SP_S47.rg	caiA_MLST_Brucella	449	0	0
16	R0196-SP_S47.rg	caiB_MLST_Lepto	402	0	0
17	R0196-SP_S47.rg	cobQ_1_MLST_Brucella	422	2	0
18	R0196-SP_S47.rg	csdB_MLST_Brucella	487	0	0
19	R0196-SP_S47.rg	ddlA_MLST_Brucella	553	0	0
20	R0196-SP_S47.rg	dnaK_MLST_Brucella	470	0	0
21	R0196-SP_S47.rg	fbaA_1_MLST_Brucella	458	0	0
22	R0196-SP_S47.rg	flaA_MLST_Bartonella	517	0	0
23	R0196-SP_S47.rg	ftsZ_B_1_MLST_Bartonella	497	0	0
24	R0196-SP_S47.rg	ftsZ_H_1_MLST_Bartonella	483	1122	674
25	R0196-SP_S47.rg	fumC_MLST_Brucella	452	0	0
26	R0196-SP_S47.rg	gap_MLST_Brucella	589	0	0
27	R0196-SP_S47.rg	glk_MLST_Brucella	475	0	0
28	R0196-SP_S47.rg	glmU_MLST_Lepto	444	0	0
29	R0196-SP_S47.rg	gltA_MLST_Bartonella	338	2297	1117
30	R0196-SP_S47.rg	groEL_MLST_Bartonella	442	0	0
31	R0196-SP_S47.rg	gyrB_MLST_Brucella	469	0	0
32	R0196-SP_S47.rg	icdA_MLST_Lepto	557	0	0
33	R0196-SP_S47.rg	int_hyp_1_MLST_Brucella	430	286	174
34	R0196-SP_S47.rg	leuA_MLST_Brucella	482	12	0
35	R0196-SP_S47.rg	lipL32_MLST_Lepto	450	0	0
36	R0196-SP_S47.rg	lipL41_MLST_Lepto	493	0	0
37	R0196-SP_S47.rg	mreA_MLST_Lepto	435	0	0
38	R0196-SP_S47.rg	mutL_MLST_Brucella	549	0	0
39	R0196-SP_S47.rg	mviM_1_MLST_Brucella	447	4	0
40	R0196-SP_S47.rg	nlpD_1_MLST_Bartonella	494	0	0
41	R0196-SP_S47.rg	omp25_MLST_Brucella	490	0	0
42	R0196-SP_S47.rg	pfkB__MLST_Lepto	432	0	0
43	R0196-SP_S47.rg	pntA_MLST_Lepto	525	0	0
44	R0196-SP_S47.rg	prpE_MLST_Brucella	468	2	0
45	R0196-SP_S47.rg	putA_MLST_Brucella	527	0	0
46	R0196-SP_S47.rg	ribC_MLST_Bartonella	349	1	1
